timestamp,gpu_id,memory_used_mib,utilization_gpu_pct,utilization_memory_pct,run_id
2026-07-14T11:35:28Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:35:30Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:32Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:34Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:37Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:39Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:41Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:43Z,0,0,3,0,build_layeraware_primary
2026-07-14T11:35:45Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:48Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:50Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:52Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:35:54Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:35:56Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:35:59Z,0,0,3,0,build_layeraware_primary
2026-07-14T11:36:01Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:03Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:06Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:08Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:10Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:13Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:15Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:17Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:20Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:22Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:24Z,0,0,1,0,build_layeraware_primary
2026-07-14T11:36:26Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:29Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:31Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:36:33Z,0,0,3,0,build_layeraware_primary
2026-07-14T11:36:36Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:36:38Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:40Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:42Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:45Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:47Z,0,0,3,0,build_layeraware_primary
2026-07-14T11:36:49Z,0,0,3,0,build_layeraware_primary
2026-07-14T11:36:51Z,0,0,3,0,build_layeraware_primary
2026-07-14T11:36:54Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:56Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:36:58Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:37:01Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:37:03Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:37:05Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:37:07Z,0,0,1,0,build_layeraware_primary
2026-07-14T11:37:10Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:37:12Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:37:14Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:37:17Z,0,0,1,0,build_layeraware_primary
2026-07-14T11:37:19Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:37:21Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:37:23Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:37:25Z,0,0,0,0,build_layeraware_primary
2026-07-14T11:37:27Z,0,0,2,0,build_layeraware_primary
2026-07-14T11:37:28Z,0,268,1,0,build_layeraware_primary
2026-07-14T11:37:29Z,0,11938,19,1,build_layeraware_primary
