timestamp,gpu_id,memory_used_mib,utilization_gpu_pct,utilization_memory_pct,run_id
2026-07-14T12:08:11Z,0,0,2,0,cmp32_baseline_bf16
2026-07-14T12:08:14Z,0,0,0,0,cmp32_baseline_bf16
2026-07-14T12:08:16Z,0,0,0,0,cmp32_baseline_bf16
2026-07-14T12:08:18Z,0,0,2,0,cmp32_baseline_bf16
2026-07-14T12:08:20Z,0,0,0,0,cmp32_baseline_bf16
2026-07-14T12:08:22Z,0,0,0,0,cmp32_baseline_bf16
2026-07-14T12:08:24Z,0,23512,3,0,cmp32_baseline_bf16
2026-07-14T12:08:25Z,0,23512,3,0,cmp32_baseline_bf16
2026-07-14T12:08:26Z,0,23512,3,0,cmp32_baseline_bf16
2026-07-14T12:08:27Z,0,23512,6,0,cmp32_baseline_bf16
2026-07-14T12:08:28Z,0,23512,6,0,cmp32_baseline_bf16
2026-07-14T12:08:29Z,0,23512,8,0,cmp32_baseline_bf16
2026-07-14T12:08:30Z,0,23512,6,0,cmp32_baseline_bf16
2026-07-14T12:08:31Z,0,23512,5,0,cmp32_baseline_bf16
2026-07-14T12:08:32Z,0,23512,7,0,cmp32_baseline_bf16
2026-07-14T12:08:33Z,0,23512,3,0,cmp32_baseline_bf16
2026-07-14T12:08:34Z,0,23512,2,0,cmp32_baseline_bf16
2026-07-14T12:08:35Z,0,23512,3,0,cmp32_baseline_bf16
2026-07-14T12:08:36Z,0,23512,3,0,cmp32_baseline_bf16
2026-07-14T12:08:37Z,0,23512,3,0,cmp32_baseline_bf16
2026-07-14T12:08:38Z,0,23512,20,1,cmp32_baseline_bf16
2026-07-14T12:08:39Z,0,23514,3,0,cmp32_baseline_bf16
2026-07-14T12:08:40Z,0,23514,3,0,cmp32_baseline_bf16
2026-07-14T12:08:41Z,0,23514,3,0,cmp32_baseline_bf16
2026-07-14T12:08:42Z,0,23514,6,0,cmp32_baseline_bf16
2026-07-14T12:08:43Z,0,23514,3,0,cmp32_baseline_bf16
2026-07-14T12:08:44Z,0,24116,1,0,cmp32_baseline_bf16
2026-07-14T12:08:45Z,0,24754,91,82,cmp32_baseline_bf16
2026-07-14T12:08:46Z,0,24754,91,82,cmp32_baseline_bf16
2026-07-14T12:08:47Z,0,24754,90,82,cmp32_baseline_bf16
2026-07-14T12:08:48Z,0,24754,91,82,cmp32_baseline_bf16
2026-07-14T12:08:49Z,0,24834,91,83,cmp32_baseline_bf16
2026-07-14T12:08:50Z,0,24942,91,83,cmp32_baseline_bf16
2026-07-14T12:08:51Z,0,24942,91,83,cmp32_baseline_bf16
2026-07-14T12:08:52Z,0,24990,91,83,cmp32_baseline_bf16
2026-07-14T12:08:53Z,0,25182,91,83,cmp32_baseline_bf16
2026-07-14T12:08:54Z,0,25312,91,83,cmp32_baseline_bf16
2026-07-14T12:08:55Z,0,25312,91,83,cmp32_baseline_bf16
2026-07-14T12:08:56Z,0,25368,91,83,cmp32_baseline_bf16
2026-07-14T12:08:57Z,0,25368,92,85,cmp32_baseline_bf16
2026-07-14T12:08:58Z,0,25368,89,80,cmp32_baseline_bf16
2026-07-14T12:08:59Z,0,25368,91,82,cmp32_baseline_bf16
2026-07-14T12:09:00Z,0,25368,89,80,cmp32_baseline_bf16
2026-07-14T12:09:01Z,0,25368,91,82,cmp32_baseline_bf16
2026-07-14T12:09:02Z,0,25368,92,82,cmp32_baseline_bf16
2026-07-14T12:09:03Z,0,25368,92,83,cmp32_baseline_bf16
2026-07-14T12:09:04Z,0,25368,92,83,cmp32_baseline_bf16
2026-07-14T12:09:05Z,0,25368,92,83,cmp32_baseline_bf16
2026-07-14T12:09:06Z,0,25368,91,83,cmp32_baseline_bf16
2026-07-14T12:09:07Z,0,25368,91,83,cmp32_baseline_bf16
2026-07-14T12:09:08Z,0,25368,83,71,cmp32_baseline_bf16
2026-07-14T12:09:09Z,0,25368,91,81,cmp32_baseline_bf16
2026-07-14T12:09:10Z,0,25368,91,81,cmp32_baseline_bf16
2026-07-14T12:09:11Z,0,25368,91,82,cmp32_baseline_bf16
2026-07-14T12:09:12Z,0,25368,90,81,cmp32_baseline_bf16
2026-07-14T12:09:13Z,0,25368,90,81,cmp32_baseline_bf16
2026-07-14T12:09:14Z,0,25368,91,82,cmp32_baseline_bf16
2026-07-14T12:09:15Z,0,25368,91,82,cmp32_baseline_bf16
2026-07-14T12:09:16Z,0,25368,91,83,cmp32_baseline_bf16
2026-07-14T12:09:17Z,0,25368,91,83,cmp32_baseline_bf16
2026-07-14T12:09:18Z,0,25368,90,83,cmp32_baseline_bf16
2026-07-14T12:09:19Z,0,25368,83,76,cmp32_baseline_bf16
2026-07-14T12:09:20Z,0,25368,89,79,cmp32_baseline_bf16
2026-07-14T12:09:21Z,0,25368,91,81,cmp32_baseline_bf16
2026-07-14T12:09:22Z,0,25368,88,79,cmp32_baseline_bf16
2026-07-14T12:09:23Z,0,25368,91,82,cmp32_baseline_bf16
2026-07-14T12:09:24Z,0,25368,91,82,cmp32_baseline_bf16
2026-07-14T12:09:25Z,0,25368,90,81,cmp32_baseline_bf16
2026-07-14T12:09:26Z,0,25368,91,82,cmp32_baseline_bf16
2026-07-14T12:09:28Z,0,25368,91,82,cmp32_baseline_bf16
2026-07-14T12:09:29Z,0,25368,90,82,cmp32_baseline_bf16
2026-07-14T12:09:30Z,0,25368,0,0,cmp32_baseline_bf16
2026-07-14T12:09:32Z,0,0,2,0,cmp32_baseline_bf16
