timestamp,gpu_id,memory_used_mib,utilization_gpu_pct,utilization_memory_pct,run_id
2026-07-14T12:03:34Z,0,0,0,0,build_bnb_q8
2026-07-14T12:03:36Z,0,0,0,0,build_bnb_q8
2026-07-14T12:03:39Z,0,0,0,0,build_bnb_q8
2026-07-14T12:03:41Z,0,0,0,0,build_bnb_q8
2026-07-14T12:03:43Z,0,0,0,0,build_bnb_q8
2026-07-14T12:03:45Z,0,0,2,0,build_bnb_q8
2026-07-14T12:03:46Z,0,11890,7,0,build_bnb_q8
2026-07-14T12:03:47Z,0,11890,2,0,build_bnb_q8
2026-07-14T12:03:48Z,0,11892,5,0,build_bnb_q8
2026-07-14T12:03:49Z,0,11892,7,0,build_bnb_q8
2026-07-14T12:03:50Z,0,11892,8,1,build_bnb_q8
2026-07-14T12:03:51Z,0,11892,13,1,build_bnb_q8
2026-07-14T12:03:52Z,0,11894,5,0,build_bnb_q8
2026-07-14T12:03:53Z,0,11894,8,0,build_bnb_q8
2026-07-14T12:03:54Z,0,11894,8,1,build_bnb_q8
2026-07-14T12:03:55Z,0,11894,8,1,build_bnb_q8
2026-07-14T12:03:56Z,0,11896,10,1,build_bnb_q8
2026-07-14T12:03:57Z,0,11896,8,1,build_bnb_q8
2026-07-14T12:03:58Z,0,11896,12,1,build_bnb_q8
2026-07-14T12:03:59Z,0,11896,8,1,build_bnb_q8
2026-07-14T12:04:00Z,0,11896,13,1,build_bnb_q8
2026-07-14T12:04:01Z,0,11898,11,1,build_bnb_q8
2026-07-14T12:04:02Z,0,11898,12,1,build_bnb_q8
2026-07-14T12:04:03Z,0,11898,14,1,build_bnb_q8
2026-07-14T12:04:04Z,0,11898,0,0,build_bnb_q8
2026-07-14T12:04:05Z,0,11898,7,0,build_bnb_q8
2026-07-14T12:04:06Z,0,11898,7,0,build_bnb_q8
2026-07-14T12:04:07Z,0,11900,7,0,build_bnb_q8
2026-07-14T12:04:08Z,0,11900,7,0,build_bnb_q8
2026-07-14T12:04:09Z,0,11900,4,0,build_bnb_q8
2026-07-14T12:04:10Z,0,11900,5,0,build_bnb_q8
2026-07-14T12:04:11Z,0,11900,3,0,build_bnb_q8
2026-07-14T12:04:12Z,0,11900,6,0,build_bnb_q8
2026-07-14T12:04:13Z,0,11900,4,0,build_bnb_q8
2026-07-14T12:04:14Z,0,11900,4,0,build_bnb_q8
2026-07-14T12:04:15Z,0,11900,6,0,build_bnb_q8
2026-07-14T12:04:16Z,0,11900,2,0,build_bnb_q8
2026-07-14T12:04:18Z,0,11900,6,0,build_bnb_q8
2026-07-14T12:04:19Z,0,11902,4,0,build_bnb_q8
2026-07-14T12:04:20Z,0,11902,4,0,build_bnb_q8
2026-07-14T12:04:21Z,0,11902,4,0,build_bnb_q8
2026-07-14T12:04:22Z,0,12076,4,0,build_bnb_q8
2026-07-14T12:04:23Z,0,12306,5,0,build_bnb_q8
2026-07-14T12:04:24Z,0,12536,5,0,build_bnb_q8
2026-07-14T12:04:25Z,0,12766,5,0,build_bnb_q8
2026-07-14T12:04:26Z,0,12996,5,0,build_bnb_q8
2026-07-14T12:04:27Z,0,13226,5,0,build_bnb_q8
2026-07-14T12:04:28Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:29Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:30Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:31Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:32Z,0,13342,7,0,build_bnb_q8
2026-07-14T12:04:33Z,0,13342,8,0,build_bnb_q8
2026-07-14T12:04:34Z,0,13342,1,0,build_bnb_q8
2026-07-14T12:04:35Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:36Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:37Z,0,13342,7,0,build_bnb_q8
2026-07-14T12:04:38Z,0,13342,8,0,build_bnb_q8
2026-07-14T12:04:39Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:40Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:41Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:42Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:43Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:44Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:45Z,0,13342,8,0,build_bnb_q8
2026-07-14T12:04:46Z,0,13342,5,0,build_bnb_q8
2026-07-14T12:04:47Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:48Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:49Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:50Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:51Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:52Z,0,13342,0,0,build_bnb_q8
2026-07-14T12:04:53Z,0,13342,0,0,build_bnb_q8
