timestamp,gpu_id,memory_used_mib,utilization_gpu_pct,utilization_memory_pct,run_id
2026-07-14T11:57:59Z,0,0,2,0,build_layeraware_native
2026-07-14T11:58:01Z,0,0,0,0,build_layeraware_native
2026-07-14T11:58:03Z,0,0,1,0,build_layeraware_native
2026-07-14T11:58:06Z,0,0,0,0,build_layeraware_native
2026-07-14T11:58:08Z,0,0,2,0,build_layeraware_native
2026-07-14T11:58:10Z,0,0,1,0,build_layeraware_native
2026-07-14T11:58:11Z,0,11890,2,0,build_layeraware_native
2026-07-14T11:58:12Z,0,11890,2,0,build_layeraware_native
2026-07-14T11:58:13Z,0,11890,2,0,build_layeraware_native
2026-07-14T11:58:14Z,0,11890,2,0,build_layeraware_native
2026-07-14T11:58:15Z,0,11938,7,0,build_layeraware_native
2026-07-14T11:58:16Z,0,11942,8,0,build_layeraware_native
2026-07-14T11:58:17Z,0,11948,6,0,build_layeraware_native
2026-07-14T11:58:18Z,0,11948,4,0,build_layeraware_native
2026-07-14T11:58:19Z,0,11954,8,0,build_layeraware_native
2026-07-14T11:58:20Z,0,11958,5,0,build_layeraware_native
2026-07-14T11:58:21Z,0,11964,8,0,build_layeraware_native
2026-07-14T11:58:22Z,0,11968,8,0,build_layeraware_native
2026-07-14T11:58:23Z,0,11972,8,0,build_layeraware_native
2026-07-14T11:58:24Z,0,11978,9,1,build_layeraware_native
2026-07-14T11:58:25Z,0,11982,6,0,build_layeraware_native
2026-07-14T11:58:26Z,0,11990,15,1,build_layeraware_native
2026-07-14T11:58:27Z,0,12000,15,1,build_layeraware_native
2026-07-14T11:58:28Z,0,12010,15,1,build_layeraware_native
2026-07-14T11:58:29Z,0,12016,7,0,build_layeraware_native
2026-07-14T11:58:30Z,0,12020,4,0,build_layeraware_native
2026-07-14T11:58:31Z,0,12024,7,0,build_layeraware_native
2026-07-14T11:58:32Z,0,12026,7,0,build_layeraware_native
2026-07-14T11:58:33Z,0,12030,6,0,build_layeraware_native
2026-07-14T11:58:34Z,0,12034,2,0,build_layeraware_native
2026-07-14T11:58:35Z,0,12040,16,1,build_layeraware_native
2026-07-14T11:58:36Z,0,12048,5,0,build_layeraware_native
2026-07-14T11:58:37Z,0,12052,7,0,build_layeraware_native
2026-07-14T11:58:38Z,0,12054,4,0,build_layeraware_native
2026-07-14T11:58:39Z,0,12058,4,0,build_layeraware_native
2026-07-14T11:58:40Z,0,12062,6,0,build_layeraware_native
2026-07-14T11:58:41Z,0,12066,7,0,build_layeraware_native
2026-07-14T11:58:42Z,0,12070,4,0,build_layeraware_native
2026-07-14T11:58:43Z,0,12072,7,0,build_layeraware_native
2026-07-14T11:58:44Z,0,12076,6,0,build_layeraware_native
2026-07-14T11:58:45Z,0,12078,1,0,build_layeraware_native
2026-07-14T11:58:46Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:58:47Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:58:48Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:58:49Z,0,12078,7,0,build_layeraware_native
2026-07-14T11:58:50Z,0,12078,8,0,build_layeraware_native
2026-07-14T11:58:51Z,0,12078,7,0,build_layeraware_native
2026-07-14T11:58:52Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:58:53Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:58:54Z,0,12078,7,0,build_layeraware_native
2026-07-14T11:58:55Z,0,12078,7,0,build_layeraware_native
2026-07-14T11:58:56Z,0,12078,7,0,build_layeraware_native
2026-07-14T11:58:57Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:58:58Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:58:59Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:59:00Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:59:02Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:59:03Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:59:04Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:59:05Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:59:06Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:59:07Z,0,12078,0,0,build_layeraware_native
2026-07-14T11:59:09Z,0,0,0,0,build_layeraware_native
